Loop #,Recipe,Lot Start Time,Lot ID,Test ID,Site #,Slot #,Dynamic Iteration#,WaferId,Field X,Field Y,Cell X,Cell Y,T2,T4,L4/Nosc0,L4/Nosc1,L4/Nosc2,L4/Nosc3,L4/Nosc4,T3,T1,NGOF,Wafer X,Wafer Y,X Location,Y Location,Static Iteration,Status
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,23,11,1,CA1413.00.11,23,23,0,0,3095.6599,44236.3984,28.4065,47.483,-2.5101,609.524,-201.274,1723.36,3342.8101,0.9816,99224.9,6908.9,99224.9,6908.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,24,11,1,CA1413.00.11,24,24,0,0,3093.96,44896.8984,27.772,47.5729,-4.1108,592.639,-191.971,1730.23,3334.6899,0.98,7055.9,101576.9,7055.9,101576.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,25,11,1,CA1413.00.11,25,25,0,0,3005.4299,46131.1016,27.4699,47.4158,-4.2463,578.544,-184.189,1825.51,3226.05,0.9818,-101723.9,21608.8999,-101723.9,21608.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,26,11,1,CA1413.00.11,26,26,0,0,2963.1399,45722.8008,28.2749,47.7592,-4.7032,600.655,-194.304,1968.35,3062.1699,0.9847,-36308.9,-99665.8999,-36308.9,-99665.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,27,11,1,CA1413.00.11,27,27,0,0,3132.71,45126.5,31.9598,41.8663,-43.0981,858.083,-325.454,1579.46,3500,0.9851,95549.8999,-50861.9,95549.8999,-50861.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,28,11,1,CA1413.00.11,28,28,0,0,3259.49,44106.6992,27.9855,47.1938,0.4835,598.323,-198.146,1670.45,3403.0601,0.9679,64826.9,89228.9,64826.9,89228.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,29,11,1,CA1413.00.11,29,29,0,0,3105.46,46086.1016,27.3014,46.6841,-0.3295,574.39,-185.5,1725.46,3340.55,0.9786,-80702.9,78056.9,-80702.9,78056.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,30,11,1,CA1413.00.11,30,30,0,0,2909.6699,45967.5,28.3854,48.5764,-3.2969,591.234,-187.845,2004.0601,3020.6299,0.9829,-90110.9,-70412.8999,-90110.9,-70412.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,31,11,1,CA1413.00.11,31,31,0,0,3107.6101,46573.8984,26.9072,45.4726,-2.7826,579.345,-189.974,1578.52,3500,0.981,58064.9,-100694.9,58064.9,-100694.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,32,11,1,CA1413.00.11,32,32,0,0,3238.47,44045,28.8694,49.1719,-0.8647,611.891,-200.444,1600.17,3478.22,0.966,109514.9,44246.8999,109514.9,44246.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,33,11,1,CA1413.00.11,33,33,0,0,3121.6101,47009.3984,26.228,45.4985,-2.7535,557.034,-178.665,1643.6,3430.8201,0.9777,-29105.9,116423.9,-29105.9,116423.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,34,11,1,CA1413.00.11,34,34,0,0,2982.55,46456.3008,27.9773,48.2088,-0.4296,576.204,-182.126,1753.7,3305.01,0.979,-121274.9,-12788.9,-121274.9,-12788.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,35,11,1,CA1413.00.11,35,35,0,0,3057.04,46733.1992,27.5031,47.1573,-3.8822,583.74,-188.032,1575.62,3500,0.9825,-4262.9,-123626.9,-4262.9,-123626.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,36,11,1,CA1413.00.11,36,36,0,0,3052.0701,45819.6016,28.047,47.5535,-1.6727,591.573,-191.702,1577.28,3500,0.9799,123626.9,-21755.9,123626.9,-21755.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,37,11,1,CA1413.00.11,37,37,0,0,3094.98,45901.3984,27.3751,47.4747,-2.6594,576.347,-184.338,1577.7,3500,0.9732,39395.9,121127.9,39395.9,121127.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,38,11,1,CA1413.00.11,38,38,0,0,2975.72,47791.6016,27.1082,46.9917,-0.4845,555.345,-173.698,1592.86,3481.6201,0.9797,-115982.9,56594.9,-115982.9,56594.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,39,11,1,CA1413.00.11,39,39,0,0,2762.8501,47444.3008,28.1004,46.7753,-1.27,582.983,-186.525,2008.5601,3010.3799,0.9819,-73205.9,-108485.9,-73205.9,-108485.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,40,11,1,CA1413.00.11,40,40,0,0,2865.8899,47545.3984,27.9231,46.6675,-1.6322,579.17,-184.999,1573.5,3500,0.9829,98489.9,-88640.9,98489.9,-88640.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,41,11,1,CA1413.00.11,41,41,0,0,2990,46269.6992,27.8502,48.1116,-2.9369,578.903,-183.066,1572.13,3500,0.9737,102752.9,86288.9,102752.9,86288.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,42,11,1,CA1413.00.11,42,42,0,0,2807.6699,47741,28.2826,48.6273,-1.2447,565.996,-173.181,1650.55,3412.3501,0.977,-72029.9,115247.9,-72029.9,115247.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,43,11,1,CA1413.00.11,43,43,0,0,2604.49,47715.1992,28.8968,47.8247,2.4247,578.341,-181.255,2527.3501,2475.95,0.971,-125684.9,-55859.9,-125684.9,-55859.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,44,11,1,CA1413.00.11,44,44,0,0,2797.4199,48429.5,27.8745,46.8001,-0.4829,570.999,-180.442,3321.99,1750.22,0.9718,38366.9,-133769.9,38366.9,-133769.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,45,11,1,CA1413.00.11,45,45,0,0,2830.79,47333.3008,28.7969,49.0872,-2.1673,586.205,-183.011,1567.88,3500,0.9824,139355.9,19550.9,139355.9,19550.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,46,11,1,CA1413.00.11,46,46,0,0,2760.0801,47236.1016,28.4796,48.7008,-1.7574,576.352,-178.652,1946.37,3079.9299,0.9793,0,142295.9,0,142295.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,47,11,1,CA1413.00.11,47,47,0,0,2757.97,47844.8008,33.2518,44.7291,-36.7094,825.584,-301.701,1881.14,3150.0801,0.9772,-142442.9,19991.9,-142442.9,19991.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,48,11,1,CA1413.00.11,48,48,0,0,2706.55,48391.1992,28.296,47.5538,1.6011,580.353,-185.127,2300.1799,2698.6399,0.9792,-40130.8999,-139796.9,-40130.8999,-139796.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,49,11,1,CA1413.00.11,49,49,0,0,2765.8601,49037.6992,27.9195,48.2417,1.1977,565.186,-176.097,2316.6699,2681.8201,0.9802,134357.9,-59828.9,134357.9,-59828.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,1,12,1,CA1413.00.12,1,1,0,0,2465.72,47300.5,30.9063,49.5792,12.0194,614.416,-200.255,2440.23,2558.02,0.9455,0,0,0,0,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,2,12,1,CA1413.00.12,2,2,0,0,2506.3301,47792.1992,28.0504,44.9584,1.7433,587.717,-193.262,2510.8101,2489.6899,0.9678,2939.9,21020.9,2939.9,21020.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,3,12,1,CA1413.00.12,3,3,0,0,2500.1799,46503.1992,28.9536,47.1768,2.1448,596.279,-193.031,2462.3899,2536.01,0.9649,-28811.9,8231.9,-28811.9,8231.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,4,12,1,CA1413.00.12,4,4,0,0,2453.8401,46989.8008,28.0615,45.1341,-0.4775,593.05,-195.03,2452.1299,2546.1001,0.964,-14993.9,-33515.9,-14993.9,-33515.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,5,12,1,CA1413.00.12,5,5,0,0,2457.29,46419.8984,28.1018,43.9489,-0.0233,604.987,-203.98,2513.78,2486.6599,0.9675,36014.9,-22490.9,36014.9,-22490.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,6,12,1,CA1413.00.12,6,6,0,0,2539.96,45017.8984,29.6373,45.6644,0.3849,628.836,-211.681,2509.3401,2491.4099,0.9683,30428.9,36308.9,30428.9,36308.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,7,12,1,CA1413.00.12,7,7,0,0,2554.45,46196.8008,28.3792,46.3636,-2.1393,593.047,-191.537,2416.4199,2581.3999,0.972,-34838.9,38660.9,-34838.9,38660.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,8,12,1,CA1413.00.12,8,8,0,0,2489.79,45741.6016,28.9172,46.8054,-0.4841,602.924,-196.21,2434.9399,2562.8401,0.9648,-46598.9,-31457.9,-46598.9,-31457.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,9,12,1,CA1413.00.12,9,9,0,0,2491.4199,46850.3008,27.5598,43.7208,-2.9094,593.893,-197.478,2483.2,2516.3101,0.9685,26312.9,-53948.9,26312.9,-53948.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,10,12,1,CA1413.00.12,10,10,0,0,2570.3501,45042,29.5565,45.481,-1.0421,631.158,-212.832,2556.95,2446.8999,0.972,60563.9,19697.9,60563.9,19697.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,11,12,1,CA1413.00.12,11,11,0,0,2636.3,47039.6992,27.2238,44.4304,-5.6561,580.375,-188.088,2512.3101,2489.73,0.979,-11612.9,66149.9,-11612.9,66149.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,12,12,1,CA1413.00.12,12,12,0,0,2599.1899,45619.3008,28.9883,47.4839,-2.5567,602.258,-193.593,2377.3201,2620.22,0.9699,-70265.9,-2498.9,-70265.9,-2498.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,13,12,1,CA1413.00.12,13,13,0,0,2597.9399,46877.1016,27.8328,45.2962,-3.1173,587.183,-190.546,2507.74,2493.77,0.9763,-7643.9,-73058.9,-7643.9,-73058.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,14,12,1,CA1413.00.12,14,14,0,0,2603.77,46162.6016,28.6591,45.3519,-1.692,609.756,-202.476,2581.8701,2423.9299,0.9763,74234.9,-18521.9,74234.9,-18521.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,15,12,1,CA1413.00.12,15,15,0,0,2710.3501,46886.1992,27.8729,45.6003,-3.5588,588.165,-190.56,2612.48,2396.53,0.9801,29693.9,73646.9,29693.9,73646.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,16,12,1,CA1413.00.12,16,16,0,0,2740.1299,46908.8008,28.5939,48.5803,-2.0285,581.186,-181.098,2225.1299,2776.6699,0.9765,-71147.9,41159.9,-71147.9,41159.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,17,12,1,CA1413.00.12,17,17,0,0,2666.03,47024.6992,28.3004,47.1707,-1.9626,581.437,-183.86,2364.8799,2633.1299,0.9743,-52184.9,-66884.9,-52184.9,-66884.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,18,12,1,CA1413.00.12,18,18,0,0,2676.77,47244.1992,28.0558,45.2674,-2.3504,593.921,-194.525,2634.25,2376.0701,0.979,60710.9,-62915.9,60710.9,-62915.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,19,12,1,CA1413.00.12,19,19,0,0,2798.27,46298.1992,29.0632,47.9129,-2.8771,607.803,-196.454,2910.6799,2126.3501,0.9775,72764.9,52919.9,72764.9,52919.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,20,12,1,CA1413.00.12,20,20,0,0,2838.76,47244.1992,27.8738,47.4307,-2.7296,574.982,-181.023,1990.41,3034.71,0.9798,-43364.9,81731.9,-43364.9,81731.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,21,12,1,CA1413.00.12,21,21,0,0,2780.6699,46999.1016,28.4253,48.9966,-2.9624,576.48,-177.898,2141.6899,2866.72,0.9768,-89228.9,-32486.9,-89228.9,-32486.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,22,12,1,CA1413.00.12,22,22,0,0,2853.3999,47860.8984,26.9105,45.0523,-4.2915,571.281,-184.09,1761.55,3291.9299,0.9834,20285.9,-95108.9,20285.9,-95108.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,23,12,1,CA1413.00.12,23,23,0,0,2864.1399,46603.1992,28.7519,47.4892,-2.6579,604.001,-196.008,1569.28,3500,0.9837,99224.9,6908.9,99224.9,6908.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,24,12,1,CA1413.00.12,24,24,0,0,2948.3799,48378.6992,26.5152,45.8722,-4.7703,558.364,-176.508,1573.61,3500,0.9849,7055.9,101576.9,7055.9,101576.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,25,12,1,CA1413.00.12,25,25,0,0,2963.8601,48195.1992,26.5892,46.2942,-1.2189,548.612,-171.742,1793.46,3259.3,0.9815,-101723.9,21608.8999,-101723.9,21608.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,26,12,1,CA1413.00.12,26,26,0,0,2975.8401,48006.6992,26.8806,46.5973,-2.0926,557.47,-175.381,1664.5601,3402.6799,0.9828,-36308.9,-99665.8999,-36308.9,-99665.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,27,12,1,CA1413.00.12,27,27,0,0,2899.05,47545.5,27.7684,46.0942,-1.5572,585.441,-190.281,1570.8101,3500,0.9844,95549.8999,-50861.9,95549.8999,-50861.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,28,12,1,CA1413.00.12,28,28,0,0,3030.9299,47052.8008,28.3634,48.4495,-0.4717,590.258,-189.369,1572.09,3500,0.9824,64826.9,89228.9,64826.9,89228.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,29,12,1,CA1413.00.12,29,29,0,0,3048.04,47585.6016,31.5655,43.4477,-35.675,808.045,-298.67,1677.72,3388.3101,0.9779,-80702.9,78056.9,-80702.9,78056.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,30,12,1,CA1413.00.12,30,30,0,0,2946.04,46169.8008,34.1595,46.3518,-39.1121,851.28,-312.252,1816.84,3232.22,0.9763,-90110.9,-70412.8999,-90110.9,-70412.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,31,12,1,CA1413.00.12,31,31,0,0,2954.78,47717.8984,31.3827,41.1182,-37.9037,824.985,-310.357,1572.53,3500,0.9857,58064.9,-100694.9,58064.9,-100694.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,32,12,1,CA1413.00.12,32,32,0,0,3047.8401,47543.1992,32.4908,44.5361,-40.181,834.926,-308.646,3500,1581.21,0.9787,109514.9,44246.8999,109514.9,44246.8999,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,33,12,1,CA1413.00.12,33,33,0,0,2997.8201,49030.6992,26.9226,47.4474,-0.4642,547.788,-169.268,1573.29,3500,0.9817,-29105.9,116423.9,-29105.9,116423.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,34,12,1,CA1413.00.12,34,34,0,0,2936.73,48202.6992,28.0627,49.5674,0.3786,559.609,-170.213,1664.39,3398.95,0.9777,-121274.9,-12788.9,-121274.9,-12788.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,35,12,1,CA1413.00.12,35,35,0,0,3025.26,48041.8008,31.0089,41.7331,-35.581,806.442,-301.125,1574.8199,3499.4199,0.9789,-4262.9,-123626.9,-4262.9,-123626.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,36,12,1,CA1413.00.12,36,36,0,0,2880.3999,48508.6016,27.9851,46.3666,1.4757,578.436,-186.429,1569.47,3500,0.9838,123626.9,-21755.9,123626.9,-21755.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,37,12,1,CA1413.00.12,37,37,0,0,2901.1101,48742.3984,28.2182,48.13,0.5865,573.222,-179.863,1567.99,3500,0.982,39395.9,121127.9,39395.9,121127.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,38,12,1,CA1413.00.12,38,38,0,0,2927.4199,49050.6992,31.3381,44.0361,-34.4275,783.711,-284.019,1595.77,3473.8401,0.9779,-115982.9,56594.9,-115982.9,56594.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,39,12,1,CA1413.00.12,39,39,0,0,2801.8899,48346.1016,28.9567,50.1199,1.1086,570.052,-172.669,1665.4399,3390.9399,0.9737,-73205.9,-108485.9,-73205.9,-108485.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,40,12,1,CA1413.00.12,40,40,0,0,2724.8501,49899.6992,27.4893,44.8715,1.6778,566.69,-182.394,3049.29,2003.8,0.9753,98489.9,-88640.9,98489.9,-88640.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,41,12,1,CA1413.00.12,41,41,0,0,2801.3,49775.6992,28.4084,47.4181,2.4079,574.036,-181.238,3386.8799,1685.88,0.9721,102752.9,86288.9,102752.9,86288.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,42,12,1,CA1413.00.12,42,42,0,0,2741.1599,49954.5,31.4049,42.6709,-31.5528,779.986,-284.182,1804.39,3235.76,0.9784,-72029.9,115247.9,-72029.9,115247.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,43,12,1,CA1413.00.12,43,43,0,0,2637,47459.6992,35.5099,46.2044,-32.5027,853.139,-313.052,2147.8999,2856.51,0.9667,-125684.9,-55859.9,-125684.9,-55859.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,44,12,1,CA1413.00.12,44,44,0,0,2674.71,50681.3008,27.462,45.2337,2.559,554.302,-174.752,2966.1001,2078.51,0.97,38366.9,-133769.9,38366.9,-133769.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,45,12,1,CA1413.00.12,45,45,0,0,2696.3601,50072.3984,32.3676,42.82,-32.2095,806.412,-297.158,2928.76,2108.6299,0.9743,139355.9,19550.9,139355.9,19550.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,46,12,1,CA1413.00.12,46,46,0,0,2658.1201,49717.6992,32.9455,44.1125,-31.5922,809.373,-296.408,2544.53,2459.8301,0.9749,0,142295.9,0,142295.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,47,12,1,CA1413.00.12,47,47,0,0,2732.0901,49198.8008,33.1696,44.5408,-31.9077,815.87,-299.325,2042.15,2970.04,0.9791,-142442.9,19991.9,-142442.9,19991.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,48,12,1,CA1413.00.12,48,48,0,0,2697.3899,50547.6016,31.2323,42.5082,-31.0323,781.366,-286.316,2074.5701,2934.51,0.9818,-40130.8999,-139796.9,-40130.8999,-139796.9,1,Pass
1,TD-CMP\G04\WTW Bonding\OX_SiCN_BONDING_BSG01,6/6/2024 4:59:54 PM,CA1413.00,1,49,12,1,CA1413.00.12,49,49,0,0,2597.6201,50511.6016,31.8594,41.7327,-29.4214,803.401,-300.119,2561.6599,2442.25,0.9786,134357.9,-59828.9,134357.9,-59828.9,1,Pass
